stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_desc,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
"54646","54646",Hesperian Blvd + Arf Av (Mt. Eden Sr High School),37.624158,-122.092752,,"","","","","","0",""
"55224","55224",Hesperian Blvd + Bartlett Av,37.669093,-122.120027,,"","","","","","0",""
"52588","52588",Hesperian Blvd + Bartlett Av,37.668388,-122.12003,,"","","","","","0",""
"55125","55125",Hesperian Blvd + Bockman Rd,37.671016,-122.121643,,"","","","","","0",""
"51655","51655",Hesperian Blvd + Bockman Rd,37.671866,-122.121789,,"","","","","","0",""
"52089","52089",Hesperian Blvd + Bolero Av,37.629764,-122.095829,,"","","","","","0",""
"55920","55920",Hesperian Blvd + Bolero Av,37.629189,-122.095831,,"","","","","","0",""
"56166","56166",Hesperian Blvd + Catalpa Way,37.620215,-122.089973,,"","","","","","0",""
"54325","54325",Hesperian Blvd + Cathy Way,37.639405,-122.101741,,"","","","","","0",""
"54511","54511",Hesperian Blvd + Depot Rd,37.639161,-122.101921,,"","","","","","0",""
"53260","53260",Hesperian Blvd + Drew St,37.694268,-122.129759,,"","","","","","0",""
"52104","52104",Hesperian Blvd + Drew St,37.693963,-122.130123,,"","","","","","0",""
"52082","52082",Hesperian Blvd + Eden Park Pl,37.612104,-122.085384,,"","","","","","0",""
"50887","50887",Hesperian Blvd + Eden Park Pl,37.613025,-122.085534,,"","","","","","0",""
"59199","59199",Hesperian Blvd + Grant Av,37.682542,-122.129032,,"","","","","","0",""
"52242","52242",Hesperian Blvd + Grant Av,37.683091,-122.128925,,"","","","","","0",""
"57787","57787",Hesperian Blvd + Hacienda Av,37.673746,-122.123383,,"","","","","","0",""
"51255","51255",Hesperian Blvd + Hacienda Av,37.674703,-122.123524,,"","","","","","0",""
"54517","54517",Hesperian Blvd + Halcyon Dr,37.701334,-122.130141,,"","","","","","0",""
"54423","54423",Hesperian Blvd + Industrial Blvd,37.615864,-122.087728,,"","","","","","0",""
"57699","57699",Hesperian Blvd + Industrial Pkwy,37.617701,-122.088446,,"","","","","","0",""
"50464","50464",Hesperian Blvd + La Playa Dr,37.647028,-122.106787,,"","","","","","0",""
"54664","54664",Hesperian Blvd + Longwood Av,37.658247,-122.113286,,"","","","","","0",""
"54949","54949",Hesperian Blvd + Middle Ln,37.65014,-122.108691,,"","","","","","0",""
"57550","57550",Hesperian Blvd + Oliver Dr,37.626815,-122.094016,,"","","","","","0",""
"55823","55823",Hesperian Blvd + Oliver Dr,37.626595,-122.094246,,"","","","","","0",""
"53055","53055",Hesperian Blvd + Panama St,37.624348,-122.092516,,"","","","","","0",""
"55366","55366",Hesperian Blvd + Paseo Grande,37.678812,-122.126649,,"","","","","","0",""
"57600","57600",Hesperian Blvd + Paseo Grande,37.6802,-122.127058,,"","","","","","0",""
"57552","57552",Hesperian Blvd + Skywest Dr,37.658,-122.113614,,"","","","","","0",""
"57822","57822",Hesperian Blvd + Sleepy Hollow Av,37.634045,-122.0988,,"","","","","","0",""
"50522","50522",Hesperian Blvd + Sleepy Hollow Av,37.63441,-122.098671,,"","","","","","0",""
"55756","55756",Hesperian Blvd + Southland Dr,37.65044,-122.10851,,"","","","","","0",""
"52098","52098",Hesperian Blvd + Springlake Dr,37.69208,-122.129802,,"","","","","","0",""
"50524","50524",Hesperian Blvd + Springlake Dr,37.691822,-122.130225,,"","","","","","0",""
"57734","57734",Hesperian Blvd + Sueirro St,37.662249,-122.115748,,"","","","","","0",""
"59766","59766",Hesperian Blvd + Sueirro St,37.662011,-122.116097,,"","","","","","0",""
"52095","52095",Hesperian Blvd + Sycamore St,37.688517,-122.130281,,"","","","","","0",""
"52092","52092",Hesperian Blvd + Sycamore St,37.68901,-122.129945,,"","","","","","0",""
"52085","52085",Hesperian Blvd + Tahoe Av,37.619538,-122.089929,,"","","","","","0",""
"52087","52087",Hesperian Blvd + Tennyson Rd,37.631286,-122.096784,,"","","","","","0",""
"57272","57272",Hesperian Blvd + Thornally Dr,37.696986,-122.130143,,"","","","","","0",""
"58761","58761",Hesperian Blvd + Thornally Dr,37.696936,-122.129744,,"","","","","","0",""
"50900","50900",Hesperian Blvd + W A St,37.664928,-122.117801,,"","","","","","0",""
"55122","55122",Hesperian Blvd + W A St,37.664546,-122.11717,,"","","","","","0",""
"52332","52332",Hesperian Blvd + West St,37.648332,-122.107218,,"","","","","","0",""
"57070","57070",Hesperian Blvd + W Sunset Blvd,37.667103,-122.118778,,"","","","","","0",""
"55422","55422",Hesperian Blvd + W Tennyson Rd,37.630426,-122.096584,,"","","","","","0",""
"54055","54055",Hesperian Blvd + W Winton Av,37.652472,-122.110089,,"","","","","","0",""
"59944","59944",Hesperian Blvd + W Winton Av,37.653893,-122.110558,,"","","","","","0",""
"58040","58040",Heyer Av + Center St,37.703975,-122.061743,,"","","","","","0",""
"53658","53658",Heyer Av + Heyer Pl (Near Madison Av),37.704129,-122.064522,,"","","","","","0",""
"59853","59853",Heyer Av + Madison Av,37.704288,-122.064904,,"","","","","","0",""
"50860","50860",Highland Av + Craig Av,37.825845,-122.232553,,"","","","","","0",""
"56364","56364",Highland Av + Vista Av,37.824902,-122.232291,,"","","","","","0",""
"59988","59988",Highland Way + Highland Av,37.825041,-122.231964,,"","","","","","0",""
"54475","54475",High St + Brookdale Av,37.782427,-122.204197,,"","","","","","0",""
"53833","53833",High St + Brookdale Av,37.782406,-122.204431,,"","","","","","0",""
"55468","55468",High St + Carrington St,37.776955,-122.209618,,"","","","","","0",""
"51127","51127",High St + Carrington St,37.776698,-122.209623,,"","","","","","0",""
"55828","55828",High St + Congress Av,37.780385,-122.206179,,"","","","","","0",""
"54485","54485",High St + Culver St,37.785135,-122.199298,,"","","","","","0",""
"52088","52088",High St + Culver St,37.784987,-122.19922,,"","","","","","0",""
"57780","57780",High St + Encinal Av,37.756447,-122.233855,,"","","","","","0",""
"57727","57727",High St + Encinal Av,37.756372,-122.234126,,"","","","","","0",""
"53114","53114",High St + Fairview Av,37.76127,-122.228526,,"","","","","","0",""
"58662","58662",High St + Fairview Av,37.761541,-122.228403,,"","","","","","0",""
"58898","58898",High St + Fleming Av,37.783773,-122.201934,,"","","","","","0",""
"56756","56756",High St + Fleming Av,37.783637,-122.201856,,"","","","","","0",""
"51605","51605",High St + Foothill Blvd,37.774417,-122.212255,,"","","","","","0",""
"51813","51813",High St + Foothill Blvd,37.77501,-122.211266,,"","","","","","0",""
"52679","52679",High St + International Blvd,37.772129,-122.215289,,"","","","","","0",""
"51234","51234",High St + International Blvd,37.772537,-122.21451,,"","","","","","0",""
"54557","54557",High St + MacArthur Blvd,37.787142,-122.195417,,"","","","","","0",""
"53537","53537",High St + Porter St,37.786203,-122.197211,,"","","","","","0",""
"58994","58994",High St + Porter St/MacArthur Blvd,37.786183,-122.196906,,"","","","","","0",""
"52443","52443",High St + San Carlos Av,37.778286,-122.208119,,"","","","","","0",""
"55481","55481",High St + San Carlos Av (San Carlos Walk),37.778549,-122.208119,,"","","","","","0",""
"57720","57720",High St + Santa Clara Av,37.758946,-122.2311,,"","","","","","0",""
"51134","51134",High St + Santa Clara Av,37.758948,-122.231273,,"","","","","","0",""
"53354","53354",High St + Santa Rita St,37.779913,-122.20681,,"","","","","","0",""
"50114","50114",Hillmont Dr + Altamont Av,37.775054,-122.169885,,"","","","","","0",""
"59443","59443",Hillmont Dr + Archmont Pl,37.778349,-122.172575,,"","","","","","0",""
"56909","56909",Hillmont Dr + Archmont Pl,37.77832,-122.172765,,"","","","","","0",""
"58836","58836",Hillmont Dr + Edgemoor Pl,37.775681,-122.170525,,"","","","","","0",""
"58831","58831",Hillmont Dr + Edgemoor Pl,37.775589,-122.170575,,"","","","","","0",""
"52720","52720",Hillmont Dr + Gardenia Pl,37.777091,-122.171484,,"","","","","","0",""
"55482","55482",Hillmont Dr + Gardenia Pl,37.776993,-122.171273,,"","","","","","0",""
"53870","53870",Hillmont Dr + Overdale Av,37.7792,-122.17457,,"","","","","","0",""
"56915","56915",Hillmont Dr + Overdale Av,37.779135,-122.17497,,"","","","","","0",""
"55623","55623",Hillmont Dr + Seminary Av,37.77987,-122.176623,,"","","","","","0",""
"58839","58839",Hillmont Dr + Sunkist Dr,37.774546,-122.169749,,"","","","","","0",""
"57888","57888",Hilltop Mall,37.979454,-122.329638,,"","","","","","0",""
"55455","55455",Hilltop Mall,37.979634,-122.329513,,"","","","","","0",""
"59919","59919",Hollis St + 34th St,37.825983,-122.284249,,"","","","","","0",""
"55219","55219",Hollis St + 34th St,37.826136,-122.284116,,"","","","","","0",""
"56779","56779",Hollis St + 40th St,37.829188,-122.285017,,"","","","","","0",""
"59559","59559",Hollis St + 40th St (Home Depot),37.829524,-122.285383,,"","","","","","0",""
"53235","53235",Hollis St + 45th St,37.833219,-122.286619,,"","","","","","0",""
"59886","59886",Hollis St + 45th St,37.833228,-122.286474,,"","","","","","0",""
"53397","53397",Hollis St + 53rd St,37.835775,-122.287621,,"","","","","","0",""
"50543","50543",Hollis St + 53rd St,37.836271,-122.287602,,"","","","","","0",""
"57688","57688",Hollis St + 59th St,37.841576,-122.28981,,"","","","","","0",""
"56977","56977",Hollis St + 59th St,37.841027,-122.289769,,"","","","","","0",""
"55691","55691",Hollis St + 63rd St,37.843659,-122.290583,,"","","","","","0",""
"50654","50654",Hollis St + 64th St,37.84506,-122.290887,,"","","","","","0",""
"51808","51808",Hollis St + 65th St,37.846546,-122.29153,,"","","","","","0",""
"56773","56773",Hollis St + 65th St,37.847031,-122.291519,,"","","","","","0",""
"55843","55843",Hollis St + 67th St,37.848981,-122.292298,,"","","","","","0",""
"54989","54989",Hollis St + 67th St,37.849045,-122.292153,,"","","","","","0",""
"54314","54314",Hollis St + Stanford Av,37.838634,-122.288983,,"","","","","","0",""
"55129","55129",Hopkins St + Albina Av,37.880576,-122.284164,,"","","","","","0",""
"55231","55231",Hopkins St + Beverly Pl,37.884366,-122.276688,,"","","","","","0",""
"53877","53877",Hopkins St + Beverly Pl,37.884131,-122.276855,,"","","","","","0",""
"57887","57887",Hopkins St + California St,37.881563,-122.282045,,"","","","","","0",""
"53177","53177",Hopkins St + Carlotta Av,37.882578,-122.279981,,"","","","","","0",""
"50997","50997",Hopkins St + Colusa Av,37.882928,-122.279578,,"","","","","","0",""
"53536","53536",Hopkins St + Monterey Av,37.881815,-122.281833,,"","","","","","0",""
"53539","53539",Hopkins St + Sacramento St,37.880764,-122.283561,,"","","","","","0",""
"50336","50336",Hopkins St + The Alameda,37.88534,-122.275195,,"","","","","","0",""
"55791","55791",Huntwood Av + Celia St,37.630421,-122.062209,,"","","","","","0",""
"55739","55739",Huntwood Av + Celia St,37.630349,-122.062435,,"","","","","","0",""
"51910","51910",Huntwood Av + Crocker Av,37.617422,-122.054694,,"","","","","","0",""
"51610","51610",Huntwood Av + Crocker Av,37.617082,-122.054859,,"","","","","","0",""
"51733","51733",Huntwood Av + Folsom Av,37.6268,-122.060534,,"","","","","","0",""
"55982","55982",Huntwood Av + Folsom Av,37.62643,-122.060614,,"","","","","","0",""
"52510","52510",Huntwood Av + Harris Rd,37.636399,-122.06694,,"","","","","","0",""
"51440","51440",Huntwood Av + Industrial Pkwy,37.621232,-122.056486,,"","","","","","0",""
"55792","55792",Huntwood Av + New England Village Dr,37.62363,-122.059312,,"","","","","","0",""
"57781","57781",Huntwood Av + Olympic Av,37.623944,-122.059212,,"","","","","","0",""
"59120","59120",Huntwood Av + Salmon Way,37.609719,-122.054978,,"","","","","","0",""
"59230","59230",Huntwood Av + Salmon Way,37.61031,-122.054698,,"","","","","","0",""
"53392","53392",Huntwood Av + Sandoval Way,37.621031,-122.055877,,"","","","","","0",""
"53510","53510",Huntwood Av + San Luis Obispo Av,37.607573,-122.054931,,"","","","","","0",""
"55793","55793",Huntwood Av + San Luis Obispo Av,37.608397,-122.054727,,"","","","","","0",""
"54556","54556",Huntwood Av + W Tennyson Rd,37.633212,-122.064917,,"","","","","","0",""
"59510","59510",Huntwood Av + Zephyr Av,37.611107,-122.054941,,"","","","","","0",""
"55796","55796",Huntwood Av + Zephyr Av,37.611979,-122.054695,,"","","","","","0",""
"56925","56925",I-80 Fwy + Toll Plaza (East Bound),37.823222,-122.31535,,"","","","","","0",""
"51878","51878",Industrial Blvd + Depot Rd,37.637836,-122.116578,,"","","","","","0",""
"52860","52860",Industrial Blvd + Fwy Entrance,37.633411,-122.110987,,"","","","","","0",""
"52895","52895",Industrial Pkwy + Huntwood Av,37.621361,-122.0576,,"","","","","","0",""
"52878","52878",Industrial Pkwy + Industrial Pkwy Sw,37.618017,-122.062377,,"","","","","","0",""
"52945","52945",Industrial Pkwy + Ruus Rd,37.618205,-122.062674,,"","","","","","0",""
"51988","51988",Industrial Pkwy + Stratford Rd,37.617376,-122.069422,,"","","","","","0",""
"55545","55545",International Blvd + 104th Av,37.740232,-122.167232,,"","","","","","0",""
"51872","51872",International Blvd + 105th Av,37.739333,-122.166963,,"","","","","","0",""
"52753","52753",International Blvd + 12th Av,37.790929,-122.248192,,"","","","","","0",""
"52751","52751",International Blvd + 16th Av,37.78858,-122.244399,,"","","","","","0",""
"52764","52764",International Blvd + 16th Av,37.78839,-122.244449,,"","","","","","0",""
"52761","52761",International Blvd + 1st Av,37.798606,-122.256905,,"","","","","","0",""
"56659","56659",International Blvd + 21st Av,37.785217,-122.23914,,"","","","","","0",""
"58688","58688",International Blvd + 21st Av,37.785199,-122.238752,,"","","","","","0",""
"51287","51287",International Blvd + 23rd Av,37.783136,-122.235673,,"","","","","","0",""
"56500","56500",International Blvd + 23rd Av,37.783376,-122.235709,,"","","","","","0",""
"52742","52742",International Blvd + 25th Av,37.781868,-122.2335,,"","","","","","0",""
"52769","52769",International Blvd + 25th Av,37.782389,-122.234053,,"","","","","","0",""
"52783","52783",International Blvd + 35th Av,37.775873,-122.222464,,"","","","","","0",""
"52781","52781",International Blvd + 36th Av,37.776048,-122.222324,,"","","","","","0",""
"54955","54955",International Blvd + 38th Av,37.774832,-122.219765,,"","","","","","0",""
"52768","52768",International Blvd + 39th Av,37.7741,-122.218735,,"","","","","","0",""
"52634","52634",International Blvd + 45th Av,37.771232,-122.212748,,"","","","","","0",""
"52629","52629",International Blvd + 45th Av,37.77146,-122.212755,,"","","","","","0",""
"51913","51913",International Blvd + 53rd Av,37.76851,-122.206485,,"","","","","","0",""
"51914","51914",International Blvd + 53rd Av,37.768128,-122.206272,,"","","","","","0",""
"51853","51853",International Blvd + 57th Av,37.765871,-122.201388,,"","","","","","0",""
"51909","51909",International Blvd + 57th Av,37.766371,-122.201953,,"","","","","","0",""
"52763","52763",International Blvd + 5th Av,37.795366,-122.253282,,"","","","","","0",""
"54000","54000",International Blvd + 73rd Av,37.75954,-122.187516,,"","","","","","0",""
"51859","51859",International Blvd + 81st Av,37.755896,-122.180367,,"","","","","","0",""
"52747","52747",International Blvd + 81st Av,37.756429,-122.181015,,"","","","","","0",""
"51154","51154",International Blvd + 85th Av,37.753394,-122.177315,,"","","","","","0",""
"51861","51861",International Blvd + 87th Av,37.751467,-122.175953,,"","","","","","0",""
"50164","50164",International Blvd + 90th Av,37.749236,-122.174282,,"","","","","","0",""
"57775","57775",International Blvd + 90th Av,37.749511,-122.17415,,"","","","","","0",""
"51893","51893",International Blvd + 94th Av,37.747549,-122.172698,,"","","","","","0",""
"51867","51867",International Blvd + 94th Av,37.746911,-122.17257,,"","","","","","0",""
"55588","55588",International Blvd + 98th Av,37.744818,-122.170701,,"","","","","","0",""
"55572","55572",International Blvd + 98th Av,37.744034,-122.170454,,"","","","","","0",""
"51894","51894",International Blvd + Auseon Av,37.75222,-122.176132,,"","","","","","0",""
"52784","52784",International Blvd + Derby Av,37.778035,-122.226982,,"","","","","","0",""
"55449","55449",International Blvd + Fruitvale Av,37.77764,-122.225662,,"","","","","","0",""
"53777","53777",International Blvd + Havenscourt Blvd,37.761924,-122.192559,,"","","","","","0",""
"55587","55587",International Blvd + Havenscourt Blvd,37.761704,-122.19261,,"","","","","","0",""
"54888","54888",International Blvd + Hegenberger Rd,37.758727,-122.186366,,"","","","","","0",""
"51848","51848",International Blvd + High St,37.772395,-122.215216,,"","","","","","0",""
"57666","57666",International Blvd + High St,37.772576,-122.215062,,"","","","","","0",""
"59990","59990",International Blvd + Seminary Av,37.764884,-122.199305,,"","","","","","0",""
"52619","52619",International Blvd + Seminary Av,37.765134,-122.199302,,"","","","","","0",""
"58815","58815",Island Dr + Bayfarm Park & Ride Lot,37.745455,-122.236394,,"","","","","","0",""
"58663","58663",Island Dr +  Park & Ride,37.744998,-122.237082,,"","","","","","0",""
"56926","56926",Jackson St + 3rd St,37.794259,-122.270079,,"","","","","","0",""
"54096","54096",Jackson St + 8th St,37.883508,-122.300069,,"","","","","","0",""
"55448","55448",Jackson St + 8th St,37.883455,-122.299981,,"","","","","","0",""
"51314","51314",Jackson St + Ohlone Av,37.884997,-122.300116,,"","","","","","0",""
"50529","50529",Jackson St + Ohlone Av,37.885444,-122.30015,,"","","","","","0",""
"56929","56929",Joaquin Miller Rd + Butters Dr,37.809726,-122.191814,,"","","","","","0",""
"56936","56936",Joaquin Miller Rd + Crane Way,37.809805,-122.18963,,"","","","","","0",""
"56935","56935",Joaquin Miller Rd + Crane Way (West Jctn),37.809583,-122.189592,,"","","","","","0",""
"56939","56939",Joaquin Miller Rd + Crockett Pl,37.808185,-122.180842,,"","","","","","0",""
"56951","56951",Joaquin Miller Rd + Crockett Pl,37.808625,-122.180888,,"","","","","","0",""
"56952","56952",Joaquin Miller Rd + Hedge Ln,37.810671,-122.194825,,"","","","","","0",""
"59661","59661",Joaquin Miller Rd + Mountain Blvd,37.81084,-122.196536,,"","","","","","0",""
"56953","56953",Joaquin Miller Rd + Robinson Dr,37.80951,-122.183543,,"","","","","","0",""
"56962","56962",Joaquin Miller Rd + Sanborn Dr (East Jctn),37.809637,-122.183012,,"","","","","","0",""
"56961","56961",Joaquin Miller Rd + Sanborn Dr (West Jctn),37.810518,-122.193042,,"","","","","","0",""
"57076","57076",Joaquin Miller Rd + Skyline Blvd,37.80544,-122.179298,,"","","","","","0",""
"58779","58779",John Av + 11th St,37.978984,-122.350882,,"","","","","","0",""
"54579","54579",John Av + Giant Hwy,37.979269,-122.352557,,"","","","","","0",""
"59989","59989",Juvenile Justice Center,37.716956,-122.11926,,"","","","","","0",""
"51393","51393",Kaiser Hospital San Leandro,37.705285,-122.166382,,"","","","","","0",""
"51395","51395",Kaiser Hospital San Leandro,37.705595,-122.166373,,"","","","","","0",""
"50484","50484",Keith Av + College Av,37.844096,-122.251433,,"","","","","","0",""
"54562","54562",Kelly St + Byron St,37.685439,-122.051339,,"","","","","","0",""
"55968","55968",Kelly St + Byron St,37.685566,-122.051345,,"","","","","","0",""
"53320","53320",Kelly St + Mossy Rock Dr,37.686102,-122.049532,,"","","","","","0",""
"53985","53985",Kelly St + Mossy Rock Dr,37.68611,-122.049089,,"","","","","","0",""
"58224","58224",Kelly St + Prime Av,37.68512,-122.052833,,"","","","","","0",""
"52430","52430",Kelly St + Prime Av,37.684985,-122.052874,,"","","","","","0",""
"51565","51565",Klose Way + Hilltop Plaza,37.982984,-122.319444,,"","","","","","0",""
"51038","51038",Lake Chabot + Eden Medical Center,37.697454,-122.087183,,"","","","","","0",""
"51037","51037",Lake Chabot + Eden Medical Center,37.697529,-122.086951,,"","","","","","0",""
"54717","54717",Lake Chabot Rd + Castro Valley Blvd,37.694703,-122.086651,,"","","","","","0",""
"54443","54443",Lake Park Av + Grand Av,37.811396,-122.247693,,"","","","","","0",""
"51067","51067",Lake Park Av + Lakeshore Av,37.810381,-122.24693,,"","","","","","0",""
"59902","59902",Lake Park Av + Wesley Way,37.809512,-122.244203,,"","","","","","0",""
"59125","59125",Lakeshore Av + Boden Way,37.807419,-122.24946,,"","","","","","0",""
"59488","59488",Lakeshore Av + Boden Way,37.807326,-122.249733,,"","","","","","0",""
"55758","55758",Lakeshore Av + Brooklyn Av,37.804968,-122.250763,,"","","","","","0",""
"53750","53750",Lakeshore Av + Brooklyn Av,37.805025,-122.250514,,"","","","","","0",""
"52727","52727",Lakeshore Av + E 18th St,37.800275,-122.25442,,"","","","","","0",""
"51227","51227",Lakeshore Av + E 18th St,37.800731,-122.254504,,"","","","","","0",""
"50735","50735",Lakeshore Av + Foothill Blvd,37.800018,-122.254802,,"","","","","","0",""
"51124","51124",Lakeshore Av + Hanover Av,37.802714,-122.253712,,"","","","","","0",""
"51353","51353",Lakeshore Av + Hanover Av,37.802371,-122.254253,,"","","","","","0",""
"51063","51063",Lakeshore Av + Lake Park Av,37.810209,-122.245955,,"","","","","","0",""
"51062","51062",Lakeshore Av + Lake Park Av,37.810143,-122.245574,,"","","","","","0",""
"54900","54900",Lakeshore Av + MacArthur Blvd,37.809262,-122.247511,,"","","","","","0",""
"50000","50000",Lakeshore Av + MacArthur Blvd,37.809406,-122.246858,,"","","","","","0",""
"54405","54405",Lakeshore Av + Mandana Blvd,37.811737,-122.241866,,"","","","","","0",""
"56557","56557",Lakeshore Av + Mandana Blvd,37.81171,-122.2422,,"","","","","","0",""
"59160","59160",Lakeshore Av + Park Ln,37.815907,-122.232836,,"","","","","","0",""
"56001","56001",Lakeshore Av + Prince St,37.812879,-122.241049,,"","","","","","0",""
"59235","59235",Lakeshore Av + Rosal Av,37.813928,-122.239256,,"","","","","","0",""
"55483","55483",Lakeshore Av + Rosal Av,37.813733,-122.23988,,"","","","","","0",""
"59239","59239",Lakeshore Av + Santa Ray Av,37.812624,-122.241016,,"","","","","","0",""
"57343","57343",Lakeshore Av + Wala Vista Av,37.814525,-122.232105,,"","","","","","0",""
"59260","59260",Lakeshore Av + Wala Vista Av,37.814854,-122.238208,,"","","","","","0",""
"56883","56883",Lancaster Dr + Aberdeen Way,37.973426,-122.341797,,"","","","","","0",""
"54996","54996",Lancaster Dr + Aberdeen Way,37.973508,-122.341921,,"","","","","","0",""
"51266","51266",Lancaster Dr + Southampton Ct,37.975162,-122.338051,,"","","","","","0",""
"58060","58060",Lancaster Dr + Southampton Ct,37.975093,-122.337875,,"","","","","","0",""
"58814","58814",Lewelling Blvd + Andover St,37.683171,-122.146392,,"","","","","","0",""
"58824","58824",Lewelling Blvd + Andover St,37.683521,-122.146214,,"","","","","","0",""
"55489","55489",Lewelling Blvd + Calgary St,37.68008,-122.154279,,"","","","","","0",""
"56754","56754",Lewelling Blvd + Dewey St,37.682337,-122.148578,,"","","","","","0",""
"53272","53272",Lewelling Blvd + Dewey St,37.682159,-122.148379,,"","","","","","0",""
"56778","56778",Lewelling Blvd + Farnsworth St,37.681387,-122.149939,,"","","","","","0",""
"54564","54564",Lewelling Blvd + Farnsworth St,37.681591,-122.150041,,"","","","","","0",""
"51934","51934",Lewelling Blvd + Hesperian Blvd,37.686571,-122.130405,,"","","","","","0",""
"53290","53290",Lewelling Blvd + Hesperian Blvd,37.686818,-122.130688,,"","","","","","0",""
"58762","58762",Lewelling Blvd + Lewelling Community Church/School,37.686769,-122.134816,,"","","","","","0",""
"51239","51239",Lewelling Blvd + Lewelling Community Church/School,37.686568,-122.134812,,"","","","","","0",""
"51520","51520",Lewelling Blvd + Sedgeman St,37.684712,-122.14333,,"","","","","","0",""
"56105","56105",Lewelling Blvd + Sullivan Av,37.684622,-122.144055,,"","","","","","0",""
"58770","58770",Lewelling Blvd + Sunnyhaven St,37.680165,-122.154828,,"","","","","","0",""
"53110","53110",Lewelling Blvd + Tropic Ct,37.686773,-122.138025,,"","","","","","0",""
"55398","55398",Lewelling Blvd + Tropic Ct,37.686535,-122.137508,,"","","","","","0",""
"51931","51931",Lewelling Blvd + Via Granada,37.686811,-122.125625,,"","","","","","0",""
"51932","51932",Lewelling Blvd + Via Granada,37.686601,-122.125179,,"","","","","","0",""
"55018","55018",Lewelling Blvd + Washington Av,37.686438,-122.139889,,"","","","","","0",""
"56106","56106",Lewelling Blvd + Washington Av,37.686312,-122.139574,,"","","","","","0",""
"51961","51961",Lincoln Av + 17th St,37.945925,-122.353505,,"","","","","","0",""
"51958","51958",Lincoln Av + 18th St,37.946036,-122.352341,,"","","","","","0",""
"51957","51957",Lincoln Av + 20th St,37.946036,-122.349917,,"","","","","","0",""
"51953","51953",Lincoln Av + 20th St,37.945935,-122.34991,,"","","","","","0",""
"55178","55178",Lincoln Av + 5th St,37.775461,-122.282032,,"","","","","","0",""
"50557","50557",Lincoln Av + 5th St,37.77523,-122.282041,,"","","","","","0",""
"53314","53314",Lincoln Av + 6th St,37.775166,-122.279484,,"","","","","","0",""
"52165","52165",Lincoln Av + 6th St,37.775357,-122.279193,,"","","","","","0",""
"54471","54471",Lincoln Av + Burlington St,37.806535,-122.207078,,"","","","","","0",""
"58457","58457",Lincoln Av + Greek Church,37.810321,-122.200501,,"","","","","","0",""
"58470","58470",Lincoln Av + Greek Church,37.810484,-122.200691,,"","","","","","0",""
"55992","55992",Lincoln Av + Head Royce School,37.808095,-122.20486,,"","","","","","0",""
"58687","58687",Lincoln Av + Head Royce School,37.808199,-122.204357,,"","","","","","0",""
"52688","52688",Lincoln Av + Hearst Av,37.802937,-122.211,,"","","","","","0",""
"51224","51224",Lincoln Av + Hearst Av,37.802745,-122.211035,,"","","","","","0",""
"57680","57680",Lincoln Av + Maiden Ln,37.810097,-122.198497,,"","","","","","0",""
"53341","53341",Lincoln Av + Monterey Blvd,37.810284,-122.198354,,"","","","","","0",""
"58258","58258",Lincoln Av + Tiffin Rd,37.8065,-122.20736,,"","","","","","0",""
"57737","57737",Lincoln Av + Webster St,37.775303,-122.277159,,"","","","","","0",""
"56702","56702",Linda Av + Glen Av,37.826358,-122.249754,,"","","","","","0",""
"54429","54429",Linda Av + Grand Av,37.821701,-122.244168,,"","","","","","0",""
"53280","53280",Linda Av + Grand Av,37.821549,-122.244005,,"","","","","","0",""
"52274","52274",Linda Av + Lake Av,37.824004,-122.247097,,"","","","","","0",""
"53980","53980",Linda Av + Lake Av,37.824167,-122.247049,,"","","","","","0",""
"59597","59597",Linda Av + Piedmont Av,37.827231,-122.250999,,"","","","","","0",""
"53374","53374",Linda Av + Rose Av,37.82518,-122.247876,,"","","","","","0",""
"56112","56112",Linda Av + Rose Av,37.825183,-122.248082,,"","","","","","0",""
"50457","50457",Link St + 105th Av,37.741962,-122.158407,,"","","","","","0",""
"57042","57042",MacArthur BART Station,37.82956,-122.26646,,"","","","","","0",""
"51082","51082",MacArthur Blvd + 106th Av,37.743326,-122.152714,,"","","","","","0",""
"51079","51079",MacArthur Blvd + 108th Av,37.742106,-122.151133,,"","","","","","0",""
"51083","51083",MacArthur Blvd + 109th Av,37.741445,-122.150069,,"","","","","","0",""
"56511","56511",MacArthur Blvd + 13th Av (Edna Brewer Middle School),37.802297,-122.231741,,"","","","","","0",""
"56222","56222",MacArthur Blvd + 35th Av,37.793658,-122.200436,,"","","","","","0",""
"54445","54445",MacArthur Blvd + 35th Av,37.79385,-122.200851,,"","","","","","0",""
"56785","56785",MacArthur Blvd + 38th Av,37.790837,-122.198091,,"","","","","","0",""
"55300","55300",MacArthur Blvd + 39th Av,37.789578,-122.196721,,"","","","","","0",""
"51373","51373",MacArthur Blvd + 55th Av,37.777644,-122.188113,,"","","","","","0",""
"51375","51375",MacArthur Blvd + 56th Av,37.777353,-122.187553,,"","","","","","0",""
"53135","53135",MacArthur Blvd + 61st Av,37.775557,-122.182491,,"","","","","","0",""
"55272","55272",MacArthur Blvd + 62nd Av,37.774834,-122.180944,,"","","","","","0",""
"53253","53253",MacArthur Blvd + 64th Av,37.773692,-122.179511,,"","","","","","0",""
"50155","50155",MacArthur Blvd + 64th Av,37.773905,-122.179601,,"","","","","","0",""
